Fecha;Cum;Cambios
"2025-11-19 19:43:14";"20199943-1";" Embalaje a 1R1027411007100 - RISPERIDONA 1,0000 mg TABLETAS DE LIBERACION NO MODIFICADA ORAL (ZYRISP) TABLETA 1,0000U / CAJA X 100 - CAJA CON 10 BLISTER DE ALUMINIO- PVC/PVDC POR 10  TABLETAS C/U, Estado Registro Invima a Vigente, Nombre Comercial a ZYRISP % 1 TABLETAS RECUBIERTAS, GRUPO FARMACOLOGICO a PSICOLEPTICOS, Sistema Organico a SISTEMA NERVIOSO,"
"2025-11-19 19:43:14";"20199720";" Forma Farmaceutica a ,"
"2025-11-19 19:43:15";"20199584-1";" Estado Registro Invima a Vigente, Principio Activo a METFORMINA CLORHIDRATO/ SITAGLIPTINA CLORHIDRATO MONOHIDRATO EQUIVALENTE A SITAGLIPTINA, cantidad a 1000/ 50, Nombre Comercial a GLIPTANEX% DUO 50/1000 MG, GRUPO FARMACOLOGICO a FARMACOS USADOS EN DIABETES, Sistema Organico a TRACTO ALIMENTARIO Y METABOLISMO,"
"2025-11-19 19:43:16";"20199583-1";" Estado Registro Invima a Vigente, Principio Activo a METFORMINA CLORHIDRATO/ SITAGLIPINA CLORHIDRATO MONOHIDRATO EQUIVALENTE A SITAGLIPINA, cantidad a 850/ 50, Nombre Comercial a GLIPTANEX% DUO 50/850 MG , GRUPO FARMACOLOGICO a FARMACOS USADOS EN DIABETES, Sistema Organico a TRACTO ALIMENTARIO Y METABOLISMO,"
"2025-11-19 19:43:17";"20198992-1";" Embalaje a 1E1033301001100 ENZALUTAMIDA 40,0000 mg CAPSULAS DE LIBERACION NO MODIFICADA ORAL (MK) CAPSULA 1,0000U / Caja plegadiza por 120 capsulas blandas en blister PVC-ACLAR/ALUMINIO por 4 capsulas blandas cada uno + inserto.  , Estado Registro Invima a Vigente, Nombre Comercial a ENZALUTAMIDA 40MG CAPSULAS BLANDAS, GRUPO FARMACOLOGICO a TERAPIA ENDOCRINA, Sistema Organico a AGENTES ANTINEOPLASICOS E INMUNOMODULADORES,"
"2025-11-19 19:43:17";"20198689-1 ";" Embalaje a 1A1001351014100: Caja por 10 Blister de PVC/Aluminio, cada Blister por 10 capsulas, Estado Registro Invima a Vigente, Nombre Comercial a DELTMOXI CAPSULAS 500MG, GRUPO FARMACOLOGICO a ANTIBACTERIANOS PARA USO SISTEMICO, Sistema Organico a ANTIINFECCIOSOS PARA USO SISTEMICO,"
"2025-11-19 19:43:18";"20198408";" Forma Farmaceutica a ,"
"2025-11-19 19:43:19";"20198048";" Forma Farmaceutica a ,"
"2025-11-19 19:43:21";"20196775-2";" Embalaje a 1E1036291000101. CAJA POR 28 TABLETAS RECUBIERTAS EN 2 O 4 BLISTER EN ALUMINIO / ALUMINIO (OPA-ALUMINIO-PVC / ALUMINIO) POR 14 O 7 TABLETAS RECUBIERTAS C/U., Estado Registro Invima a Vigente, Principio Activo a ELTROMBOPAG OLAMINA 63,75 MG EQUIVALENTE A ELTROMBOPAG, Nombre Comercial a TROMBOLADE% 50 MG TABLETA RECUBIERTA, GRUPO FARMACOLOGICO a ANTIHEMORRAGICOS, Sistema Organico a SANGRE Y ORGANOS HEMATOPOYETICOS, Forma Farmaceutica a TABLETAS CON O SIN RECUBR. QUE NO MODIFIQUEN LIBERACION FARMACO,"
"2025-11-19 19:43:22";"20196716-1";" Embalaje a CAJA PLEGADIZA CON UN VIAL CON  50 MG DE POLVO LIOFILIZADO PARA RECONSTITUIR A 25 mL (2 mg/mL), Estado Registro Invima a Vigente, cantidad a 8.33, Nombre Comercial a DOXOSEVEN% POLVO LIOFILIZADO, GRUPO FARMACOLOGICO a AGENTES ANTINEOPLASICOS, Sistema Organico a AGENTES ANTINEOPLASICOS E INMUNOMODULADORES, Forma Farmaceutica a POLVO LIOFILIZADO,"
"2025-11-19 19:43:23";"20196673";"Fecha Vencimiento Invima a 2030-11-05, Nombre Comercial a ALIMENTO PARA PROPOSITOS MEDICOS ESPECIALES, FORMULA MONOMERICA EN POLVO, NORMOCALORICA Y NORMOPROTEICA, A BASE DE MALTODEXTRINA, AMINOACIDOS DE CADENA RAMIFICADA, MEZCLA DE TRIGLICERIDOS DE CADENA MEDIA Y CADENA LARGA PARA DAR SOPORTE NUTRICIONAL ORAL O POR SONDA A NINOS A PARTIR DE 3 ANOS QUE PRESENTEN DESNUTRICION PROTEICO CALORICA MODERADA O SEVERA SECUNDARIA A ENFERMEDAD HEPATICA CRONICA, ADULTOS Y ADULTOS MAYORES QUE PRESENTEN DESNUTRICION PROTEICO CALORICA MODERADA O SEVERA O SARCOPENIA SECUNDARIA O CAQUEXIA ASOCIADAS A: INSUFICIENCIA HEPATICA CRONICA, CIRROSIS HEPATICA O ENCEFALOPATIA HEPATICA, QUE NO LOGRAN SUPLIR SUS REQUERIMIENTOS NUTRICIONALES O DEMANDAS METABOLICAS CON ALIMENTACION NORMAL O MODIFICADA, MARCA ENTEREX% HEPATIC, Forma Farmaceutica a ,"
"2025-11-19 19:43:23";"20196656-2";" Embalaje a 1E1036281000101. CAJA POR 28 TABLETAS RECUBIERTAS EN 2 O 4 BLISTER EN ALUMINIO / ALUMINIO (OPA-ALUMINIO-PVC / ALUMINIO) POR 14 O 7 TABLETAS RECUBIERTAS C/U., Estado Registro Invima a Vigente, Principio Activo a ELTROMBOPAG OLAMINA 31,88 MG EQUIVALENTE A ELTROMBOPAG, Nombre Comercial a TROMBOLADE% 25 MG TABLETA RECUBIERTA, GRUPO FARMACOLOGICO a ANTIHEMORRAGICOS, Sistema Organico a SANGRE Y ORGANOS HEMATOPOYETICOS, Forma Farmaceutica a TABLETAS CON O SIN RECUBR. QUE NO MODIFIQUEN LIBERACION FARMACO,"
"2025-11-19 19:43:24";"20196260-1";" Embalaje a CAJA PLEGADIZA DE CARTON  POR 112 TABLETAS RECUBIERTAS EN 4 BLISTER EN PVC/PE/PVDC/ALUMINIO O ALUMINIO-OPA/ALU/PVC, 28 TABLETAS RECUBIERTAS EN CADA UNO, Estado Registro Invima a Vigente, Principio Activo a TOSILATO DE SORAFENIB 274,00 MG EQUIVALENTE A  SORAFENIB BASE, Nombre Comercial a ZORAFRED % 200 MG, GRUPO FARMACOLOGICO a AGENTES ANTINEOPLASICOS, Sistema Organico a AGENTES ANTINEOPLASICOS E INMUNOMODULADORES,"
"2025-11-19 19:43:25";"20195993-1";" Embalaje a 1P1036841000100 PALBOCICLIB 100,0000 mg TABLETAS DE LIBERACION NO MODIFICADA ORAL (REAMPLA) TABLETA 1,0000U / CAJA X 21 (NA). Caja por 21 tabletas recubiertas en 3 blister de PVC/OPA/AL/PVC con foil de aluminio con 7 tabletas recubiertas cada uno , Estado Registro Invima a Vigente, Nombre Comercial a REAMPLA% 100 MG TABLETAS RECUBIERTAS, GRUPO FARMACOLOGICO a AGENTES ANTINEOPLASICOS, Sistema Organico a AGENTES ANTINEOPLASICOS E INMUNOMODULADORES, Forma Farmaceutica a TABLETAS CON O SIN RECUBR. QUE NO MODIFIQUEN LIBERACION FARMACO,"
"2025-11-19 19:43:26";"20195984-1";" Embalaje a Caja por 21 tabletas recubiertas en 3 blister de PVC/OPA/AL/PVC con foil de aluminio con 7 tabletas recubiertas cada uno , Estado Registro Invima a Vigente, Nombre Comercial a REAMPLA% 125 MG TABLETAS RECUBIERTAS, GRUPO FARMACOLOGICO a AGENTES ANTINEOPLASICOS, Sistema Organico a AGENTES ANTINEOPLASICOS E INMUNOMODULADORES, Forma Farmaceutica a TABLETAS CON O SIN RECUBR. QUE NO MODIFIQUEN LIBERACION FARMACO,"
"2025-11-19 19:43:26";"20195803";" Forma Farmaceutica a ,"
"2025-11-19 19:43:26";"20195755";" Forma Farmaceutica a ,"
"2025-11-19 19:43:27";"20195376-1";" Embalaje a 1D1037691000100 DAROLUTAMIDA 300,0000 mg TABLETAS DE LIBERACION NO MODIFICADA ORAL (NUBEQA) TABLETA 1,0000U / CAJA X 120. Frasco de polietileno de alta densidad con tapa de rosca PP/PP blanco opaco con precinto de PE a prueba de ninos., Estado Registro Invima a Vigente, Nombre Comercial a NUBEQA%, GRUPO FARMACOLOGICO a TERAPIA ENDOCRINA, Sistema Organico a AGENTES ANTINEOPLASICOS E INMUNOMODULADORES,"
"2025-11-19 19:43:29";"20194630";" Forma Farmaceutica a ,"
"2025-11-19 19:43:30";"20194539-1";" Embalaje a 1S1036721000100 SERTRALINA 2000,0000 mg OTRAS SOLUCIONES ORAL (ZOLOF) FRASCO 60,0000ml / CAJA X 1 (NA). Frasco de vidrio tipo III por 60 mL de solucion oral con tapa child resistant en polipropileno. , Estado Registro Invima a Vigente, Principio Activo a SERTRALINA HIDROCLORURO 22,37 EQUIVALENTE A SERTRALINA, Nombre Comercial a ZOLOF%  SOLUCION ORAL, GRUPO FARMACOLOGICO a PSICOANALEPTICOS, Sistema Organico a SISTEMA NERVIOSO, Forma Farmaceutica a SOLUCIONES,"
"2025-11-19 19:43:30";"20194427";" Forma Farmaceutica a ,"
"2025-11-19 19:43:31";"20194183-1";" Embalaje a 1E1006551006100 ENTECAVIR 1,0000 mg TABLETAS DE LIBERACION NO MODIFICADA ORAL (HUMAX PHARMACEUTICAL) Tableta 1 unidad. Caja con 1 Frasco PEAD blanco por 30 tabletas recubiertas con tapa Push- Down blanca, foil de aluminio y bolsa de silica gel por 1 , Estado Registro Invima a Vigente, Principio Activo a ENTECAVIR MONOHIDRATO 1,065 EQUIVALENTE A ENTECAVIR, GRUPO FARMACOLOGICO a ANTIVIRALES DE USO SISTEMICO, Sistema Organico a ANTIINFECCIOSOS PARA USO SISTEMICO,"
"2025-11-19 19:43:32";"20194162-1";" Embalaje a CAJA PLEGADIZA CON 1 FRASCO EN PEAD BLANCO CON TAPA EN PP BLANCA POR 21 CAPSULAS, POMALIDOMIDA 4,0000 mg CAPSULAS DE LIBERACION NO MODIFICADA ORAL (POLEMA) CAPSULA 1,0000U / FRASCO X 21, Estado Registro Invima a Vigente, Nombre Comercial a POLEMA% 4 MG CAPSULAS, GRUPO FARMACOLOGICO a AGENTES INMUNOSUPRESORES, Sistema Organico a AGENTES ANTINEOPLASICOS E INMUNOMODULADORES,"
"2025-11-19 19:43:32";"20194071";" Forma Farmaceutica a ,"
"2025-11-19 19:43:33";"20193949-1";" Embalaje a 1D1040861000100 - DEGARELIX 120 mg POLVOS PARA RECONSTITUIR SUBCUTANEA (AGONADIX) VIAL 1U / CAJA X 1 - CAJA PLEGADIZA CON  UN  VIAL DE VIDRIO TRANSPARENTE TIPO I CON CIERRE DE TAPON DE  BROMOBUTILO GRIS, Estado Registro Invima a Vigente, Nombre Comercial a AGONADIX%  120 MG , GRUPO FARMACOLOGICO a TERAPIA ENDOCRINA, Sistema Organico a AGENTES ANTINEOPLASICOS E INMUNOMODULADORES, Forma Farmaceutica a POLVO PARA SOLUCION INYECTABLE,"
"2025-11-19 19:43:33";"20193662-1";" Embalaje a IVABRADINA 5  mg TABLETAS DE LIBERACION NO MODIFICADA ORAL (VILZER) TABLETA 1 U / CAJA X 30 - CAJA DE 30 TABLETAS RECUBIERTAS CON 3 BLISTERS PVC(PVDC % ALUMINIO POR 10 TABLETAS C/U., Estado Registro Invima a Vigente, Nombre Comercial a IVAZYD%  5 , GRUPO FARMACOLOGICO a TERAPIA CARDIACA, Sistema Organico a SISTEMA CARDIOVASCULAR,"
"2025-11-19 19:43:34";"20193579";" Forma Farmaceutica a ,"
"2025-11-19 19:43:34";"20193278-1";" Embalaje a Cada caja contiene 1 jeringa prellenada de vidrio  borosilicato tipo 1 con aplicador con 150 mg en 1 mL, Estado Registro Invima a Vigente, Nombre Comercial a SKYRIZI% 150 MG/ML, GRUPO FARMACOLOGICO a AGENTES INMUNOSUPRESORES, Sistema Organico a AGENTES ANTINEOPLASICOS E INMUNOMODULADORES, Forma Farmaceutica a ,"
"2025-11-19 19:43:34";"20193080";" Forma Farmaceutica a ,"
"2025-11-19 19:43:36";"20192258-1";" Embalaje a 2A1002091012100 ACIDO CLAVULANICO 125 mg/AMOXICILINA 875 mg TABLETAS DE LIBERACION NO MODIFICADA ORAL (AMOKEM CV) TABLETA 1 U / CAJA X 14 tabletas cubiertas en un blister foil/aluminio dentro de una bolsa de aluminio (pouch de PET/aluminio foil), Estado Registro Invima a Vigente, Principio Activo a AMOXICILINA TRIHIDRATO  EQUIVALENTE A AMOXICILINA BASE/ CLAVULANATO DE POTASIO  EQUIVALENTE A ACIDO CLAVULANICO, cantidad a 875/ 125, Nombre Comercial a AMOKEM CV% TABLETAS RECUBIERTAS, GRUPO FARMACOLOGICO a ANTIBACTERIANOS PARA USO SISTEMICO, Sistema Organico a ANTIINFECCIOSOS PARA USO SISTEMICO,"
"2025-11-19 19:43:38";"20190774-2";" Embalaje a 1R1036231000101. CAJA POR 84 TABLETAS RECUBIERTAS EN 6 O 12 BLISTER EN ALUMINIO / ALUMINIO (OPA-ALUMINIO-PVC / ALUMINIO) POR 14 O 7 TABLETAS RECUBIERTAS C/U., Estado Registro Invima a Vigente, Nombre Comercial a PULLMOGUAT% 2 MG TABLETA RECUBIERTA, GRUPO FARMACOLOGICO a ANTIHIPERTENSIVOS, Sistema Organico a SISTEMA CARDIOVASCULAR, Forma Farmaceutica a TABLETAS CON O SIN RECUBR. QUE NO MODIFIQUEN LIBERACION FARMACO,"
"2025-11-19 19:43:39";"20190770-2";" Embalaje a 1R1036221000101. CAJA POR 84 TABLETAS RECUBIERTAS EN 6 O 12 BLISTER EN ALUMINIO / ALUMINIO (OPA-ALUMINIO-PVC / ALUMINIO) POR 14 O 7 TABLETAS RECUBIERTAS C/U., Estado Registro Invima a Vigente, Nombre Comercial a PULLMOGUAT% 1,5 MG TABLETA RECUBIERTA, GRUPO FARMACOLOGICO a ANTIHIPERTENSIVOS, Sistema Organico a SISTEMA CARDIOVASCULAR, Forma Farmaceutica a TABLETAS CON O SIN RECUBR. QUE NO MODIFIQUEN LIBERACION FARMACO,"
"2025-11-19 19:43:39";"20190638-2";" Embalaje a 1I1028121001102  CAJA POR 10 TABLETAS RECUBIERTAS EN BLISTER ALUMINIO/PVC AMBAR POR 10 TABLETAS C/U., Estado Registro Invima a Vigente, Nombre Comercial a GOTBISON% 300 MG TABLETA RECUBIERTAS., GRUPO FARMACOLOGICO a ANTIMICOBACTERIAS, Sistema Organico a ANTIINFECCIOSOS PARA USO SISTEMICO,"
"2025-11-19 19:43:41";"20190010-1";" Embalaje a 1S1034491000100. SILDENAFILO 20,0000 mg TABLETAS DE LIBERACION NO MODIFICADA ORAL (SINDEVALFIR) TABLETA 1,0000U / CAJA X 90. (Caja plegadiza con 9 blister de PVC-PVDC transparente / Aluminio x 10 tabletas recubiertas C/U)., Estado Registro Invima a Vigente, Principio Activo a SILDENAFIL CITRATO 28,10 MG EQUIVALENTE A SILDENAFIL 20 MG, Nombre Comercial a SINDEVALFIR% 20 MG TABLETA RECUBIERTA, GRUPO FARMACOLOGICO a PRODUCTOS DE USO UROLOGICO, Sistema Organico a SISTEMA GENITOURINARIO Y HORMONAS SEXUALES, Forma Farmaceutica a TABLETAS CON O SIN RECUBR. QUE NO MODIFIQUEN LIBERACION FARMACO,"
"2025-11-19 19:43:42";"20189613-5";" Embalaje a Caja por 30 tabletas en blister de PVC-PCTFE/Aluminio , Estado Registro Invima a Vigente, Principio Activo a VENLAFAXINA CLORHIDRATO 84,86 MG EQUIVALENTE A VENLAFAXINA, Nombre Comercial a PRYDER % XR 75 , GRUPO FARMACOLOGICO a PSICOANALEPTICOS, Sistema Organico a SISTEMA NERVIOSO,"
"2025-11-19 19:43:43";"20189002-4";" Embalaje a 1A1035021001103 CAJA PLEGADIZA POR 250 TABLETAS LIBERACION RAPIDA EN BLISTER PVC-PE-PVDC TRANSPARENTE MAS FOIL ALUMINIO POR 10 TABLETAS CADA UNO.   , Estado Registro Invima a Vigente, Principio Activo a ACIDO ACETILSALICILICO  EQUIVALENTE A, Nombre Comercial a VIOLDOL% 500 MG TABLETA., GRUPO FARMACOLOGICO a PREPARADOS ESTOMATOLOGICOS, Sistema Organico a TRACTO ALIMENTARIO Y METABOLISMO,"
"2025-11-19 19:43:43";"20188837-3";" Embalaje a Caja plegadiza por 40 capsulas de gelatina blanda de color naranja-rojizo en 2 blister de PVC- PVDC-PE/Aluminio, por 20 capsulas cada uno, Estado Registro Invima a Vigente, Principio Activo a BROMURO DE PINAVERIO/ SIMETICONA EQUIVALENTE A DIMETICONA, cantidad a 100/ 300, Nombre Comercial a PYNAZER-DUO% CAPSULAS, GRUPO FARMACOLOGICO a AGENTES CONTRA PADECIMIENTOS FUNCIONALES DEL ESTOMAGO E INTESTINO, Sistema Organico a TRACTO ALIMENTARIO Y METABOLISMO, Forma Farmaceutica a SIN CLASIFICAR,"
"2025-11-19 19:43:44";"20188738-1";" Estado Registro Invima a Vigente, GRUPO FARMACOLOGICO a AGENTES ANTINEOPLASICOS, Sistema Organico a AGENTES ANTINEOPLASICOS E INMUNOMODULADORES,"
"2025-11-19 19:43:44";"20188468-1";" Embalaje a CAJA PLEGADIZA CON 3 BLISTER EN ALUMINIO + OPA - ALU -PVC POR 10 TABLETAS RECUBIERTAS.       , Estado Registro Invima a Vigente, Nombre Comercial a SUGANON% , GRUPO FARMACOLOGICO a FARMACOS USADOS EN DIABETES, Sistema Organico a TRACTO ALIMENTARIO Y METABOLISMO, Forma Farmaceutica a TABLETAS CON O SIN RECUBR. QUE NO MODIFIQUEN LIBERACION FARMACO,"
"2025-11-19 19:43:45";"20188045-1";" Embalaje a Caja por una jeringa prellenada de vidrio tipo I con 1 mL de solucion inyectable, con una aguja fija (acero inoxidable) ensamblada como auto-inyector. , Estado Registro Invima a Vigente, Nombre Comercial a NUCALA% 100MG/ML SOLUCION INYECTABLE, GRUPO FARMACOLOGICO a AGENTES CONTRA PADECIMIENTOS OBSTRUCTIVOS DE LAS VIAS RESPIRATORIAS, Sistema Organico a SISTEMA RESPIRATORIO, Forma Farmaceutica a ,"
"2025-11-19 19:43:45";"20188001-1";" Estado Registro Invima a Vigente, Nombre Comercial a VERZENIO% 100 MG, GRUPO FARMACOLOGICO a AGENTES ANTINEOPLASICOS, Sistema Organico a AGENTES ANTINEOPLASICOS E INMUNOMODULADORES,"
"2025-11-19 19:43:46";"20187965-3";" Embalaje a 1M1005051004102 MEMANTINA 20,0000 mg TABLETAS DE LIBERACION NO MODIFICADA ORAL (ALZANTINA) TABLETA 1,0000U / CAJA X 30-CAJA PLEGADIZA CON BLISTER DE PVC TRANSPARENTE /ALUMINIO POR 30 TABLETAS RECUBIERTAS, Estado Registro Invima a Vigente, Nombre Comercial a ALZANTINA%  20 MG TABLETAS RECUBIERTAS, GRUPO FARMACOLOGICO a PSICOANALEPTICOS, Sistema Organico a SISTEMA NERVIOSO,"
"2025-11-19 19:43:46";"20187782-1";" Estado Registro Invima a Vigente, GRUPO FARMACOLOGICO a AGENTES ANTINEOPLASICOS, Sistema Organico a AGENTES ANTINEOPLASICOS E INMUNOMODULADORES,"
"2025-11-19 19:43:47";"20187776-1";" Estado Registro Invima a Vigente, Nombre Comercial a VERZENIO% 150 MG, GRUPO FARMACOLOGICO a AGENTES ANTINEOPLASICOS, Sistema Organico a AGENTES ANTINEOPLASICOS E INMUNOMODULADORES,"
"2025-11-19 19:43:47";"20187695-1";" Embalaje a IUM No. 1K1033251001100 CAJA PLEGADIZA CON 100 AMPOLLAS DE VIDRIO BOROSILICATO AMBAR TIPO 1, X 2 ML C/U, CONTENIDA EN UN BLISTER PACK DE PVC/PAPEL, Y/O TERMOFORMADO, KETOPROFENO 50,0000 mg OTRAS SOLUCIONES INTRAMUSCULAR (SICMAFARMA) AMPOLLA 2,0000ml , Estado Registro Invima a Vigente, Nombre Comercial a KETOPROFENO SOLUCION INYECTABLE 100 MG / 2 ML, GRUPO FARMACOLOGICO a PRODUCTOS ANTIINFLAMATORIOS Y ANTIRREUMATICOS, Sistema Organico a SISTEMA MUSCULOESQUELETICO,"
"2025-11-19 19:43:49";"20179434";" Forma Farmaceutica a ,"
"2025-11-19 19:43:50";"20179259-2";" Embalaje a 1C1033041000103 Caja con frasco PEAD por 34,5g de granulado para llevar a 50ml + vaso dosificador en polipropileno + jeringa de polipropileno., Estado Registro Invima a Vigente, Nombre Comercial a KLARICID% SUSPENSION 125 MG/ 5 ML, GRUPO FARMACOLOGICO a ANTIBACTERIANOS PARA USO SISTEMICO, Sistema Organico a ANTIINFECCIOSOS PARA USO SISTEMICO, Forma Farmaceutica a GRANULADOS,"
"2025-11-19 19:43:51";"20179173-1";" Embalaje a Caja por 60 capsulas blandas en empaque individual tipo blister Aluminio / STARFLEX (PVC/TE/PVDC) por 12 capsulas cada uno., Estado Registro Invima a Vigente, Principio Activo a *ICOSAPENTANOATO DE ETILO *LA CANTIDAD A DISPENSAR   DEPENDE DE LA POTENCIA DEL PRINCIPIO ACTIVO, POTENCIA TEORICA 96.5% DE ICOSAPENTANOATO DE   ETILO, Nombre Comercial a EPAPURE%, GRUPO FARMACOLOGICO a AGENTES QUE REDUCEN LOS LIPIDOS SERICOS, Sistema Organico a SISTEMA CARDIOVASCULAR,"
"2025-11-19 19:43:52";"20179135";" Forma Farmaceutica a ,"
"2025-11-19 19:43:52";"20178903";" Forma Farmaceutica a ,"
"2025-11-19 19:43:52";"20178856-1";" Embalaje a Caja plegadiza con 30 tabletas recubiertas en un frasco PEAD blanco opaco de 75 mL con tapa de polipropileno blanca a prueba de ninos con una linea de carton revestido de blanco/sello de induccion de aluminio, tambien incluye un contenedor PEAD con 2, Estado Registro Invima a Vigente, GRUPO FARMACOLOGICO a ANTIVIRALES DE USO SISTEMICO, Sistema Organico a ANTIINFECCIOSOS PARA USO SISTEMICO,"
"2025-11-19 19:43:54";"20178599-1";" Embalaje a Caja plegadiza con un frasco de polietileno blanco con tapa, con capacidad de 150 mL, que contiene 60 tabletas, un rollo de algodon blanco y una bolsa de silice gel de 1 gramo. , Estado Registro Invima a Vigente, Nombre Comercial a ABIRAPROST%, GRUPO FARMACOLOGICO a TERAPIA ENDOCRINA, Sistema Organico a AGENTES ANTINEOPLASICOS E INMUNOMODULADORES,"
"2025-11-19 19:43:55";"20178284-1";" Embalaje a 1I1020701002100 IVABRADINA 7,5 mg TABLETAS DE LIBERACION NO MODIFICADA ORAL (IVAZYD) TABLETA 1 U / CAJA X 30-  Caja plegadiza por 30  tabletas en 3 blister PVC/PVDC- ALUMINIO por 10 tabletas C/U, Estado Registro Invima a Vigente, Principio Activo a CLORHIDRATO DE IVABRADINA 8,085 MG EQUIVALENTE A IVABRADINA, Nombre Comercial a IVAZYD % 7.5, GRUPO FARMACOLOGICO a TERAPIA CARDIACA, Sistema Organico a SISTEMA CARDIOVASCULAR, Forma Farmaceutica a TABLETAS CON O SIN RECUBR. QUE NO MODIFIQUEN LIBERACION FARMACO,"
"2025-11-19 19:43:56";"20178268-1";" Embalaje a 1U1033811000100 Caja plegadiza con 30 tabletas de liberacion prolongada en un frasco PEAD blanco sellado por induccion con tapa de polipropileno a prueba de ninos y un contenedor PEAD con 3g de desecante (silica gel)., Estado Registro Invima a Vigente, Nombre Comercial a RINVOQ%, GRUPO FARMACOLOGICO a AGENTES INMUNOSUPRESORES, Sistema Organico a AGENTES ANTINEOPLASICOS E INMUNOMODULADORES,"
"2025-11-19 19:43:56";"20178073-1";" Embalaje a ENZALUTAMIDA 80MG - Caja por 56 tabletas, con 4 sobres tipo wallet que incorporan blister en polivinilcloruro/policlorotrifluoroetileno y laminado de aluminio con cubierta adhesiva de sellado por calentamiento termoformable/laca transparente imprimib, Estado Registro Invima a Vigente, GRUPO FARMACOLOGICO a TERAPIA ENDOCRINA, Sistema Organico a AGENTES ANTINEOPLASICOS E INMUNOMODULADORES,"
"2025-11-19 19:43:57";"20177661-1";" Embalaje a Caja Plegadiza Por 21 Capsulas En Blister ALU/ALU, Estado Registro Invima a Vigente, Nombre Comercial a LINALIDO% 10 MG CAPSULAS DURAS, GRUPO FARMACOLOGICO a AGENTES INMUNOSUPRESORES, Sistema Organico a AGENTES ANTINEOPLASICOS E INMUNOMODULADORES,"
"2025-11-19 19:43:58";"20177657-1";" Estado Registro Invima a Vigente, Nombre Comercial a LINALIDO% 5 MG CAPSULAS DURAS, GRUPO FARMACOLOGICO a AGENTES INMUNOSUPRESORES, Sistema Organico a AGENTES ANTINEOPLASICOS E INMUNOMODULADORES,"
"2025-11-19 19:43:58";"20177578-1";" Embalaje a 1L1006531007100. Caja plegadiza x 21 capsulas duras en blister ALU-ALU, Estado Registro Invima a Vigente, Nombre Comercial a LINALIDO% 25 MG CAPSULAS DURAS, GRUPO FARMACOLOGICO a AGENTES INMUNOSUPRESORES, Sistema Organico a AGENTES ANTINEOPLASICOS E INMUNOMODULADORES,"
"2025-11-19 19:43:59";"20177540-1";" Embalaje a CAJA PLEGADIZA CON FRASCO PVC COLOR BLANCO Y TAPA TIPO Disc-top PEAD POR 60 ML   , Estado Registro Invima a Vigente, GRUPO FARMACOLOGICO a PREPARADOS DERMATOLOGICOS CON CORTICOSTEROIDES, Sistema Organico a DERMATOLOGICOS, Forma Farmaceutica a EMULSIONES,"
"2025-11-19 19:43:59";"20177063-2";" Embalaje a 1C1020221003100. CINACALCET 60 mg TABLETAS DE LIBERACION NO MODIFICADA ORAL (CETCAL) TABLETA 1 U / CAJA X 30. CAJA PLEGADIZA POR 30 TABLETAS RECUBIERTAS EN 3 BLISTER PVC ACLAR - ALUMINIO POR 10 TABLETAS RECUBIERTAS C/U., Estado Registro Invima a Vigente, Nombre Comercial a CETCAL% 60, GRUPO FARMACOLOGICO a HOMEOSTASIS DEL CALCIO, Sistema Organico a PREPARADOS HORMONALES SISTEMICOS, Forma Farmaceutica a TABLETAS CON O SIN RECUBR. QUE NO MODIFIQUEN LIBERACION FARMACO,"
"2025-11-19 19:44:00";"20176786-1";" Estado Registro Invima a Vigente, Nombre Comercial a HYDROXISTAL SOLUCION INYECTABLE, GRUPO FARMACOLOGICO a PSICOLEPTICOS, Sistema Organico a SISTEMA NERVIOSO,"
"2025-11-19 19:44:01";"20176701-2";" Embalaje a Caja con 2 blister por 4 capsulas cada uno en empaque individual, tipo blister PVC/PVDC, transparente/ Foil aluminio. 8 capsulas por caja. IUM: 1C1033991000102, Estado Registro Invima a Vigente, Nombre Comercial a DEFEROL% 14000 UI, GRUPO FARMACOLOGICO a VITAMINAS, Sistema Organico a TRACTO ALIMENTARIO Y METABOLISMO,"
"2025-11-19 19:44:02";"20176281-2";" Embalaje a Caja x 30 tabletas recubiertas (3 blister Alu-PVC/PE/PVdC x 10 tabletas recubiertas cada uno, Estado Registro Invima a Vigente, Nombre Comercial a THALADEF% 360 MG TABLETAS RECUBIERTAS, GRUPO FARMACOLOGICO a TODO EL RESTO DE LOS PRODUCTOS TERAPEUTICOS, Sistema Organico a VARIOS,"
"2025-11-19 19:44:04";"20175556-5";" Embalaje a CAJA POR 2 PLUMAS PRECARGADAS DE UN SOLO USO POR 0,8 ML ENSAMBLADAS EN DISPOSITIVO AUTOINYECTOR DELTA, Estado Registro Invima a Vigente, Nombre Comercial a HYRIMOZ% 40MG, GRUPO FARMACOLOGICO a AGENTES INMUNOSUPRESORES, Sistema Organico a AGENTES ANTINEOPLASICOS E INMUNOMODULADORES, Forma Farmaceutica a ,"
"2025-11-19 19:44:04";"20175535-1";" Embalaje a 1Q1036851000100 Caja por 30 tabletas en 3 blisteres Alu/PVC-PVdC blanco opaco por 10 tabletas , Estado Registro Invima a Vigente, Principio Activo a QUETIAPINA FUMARATO 172,5 MG ( EQUIVALENTE A QUETIAPINA), GRUPO FARMACOLOGICO a PSICOLEPTICOS, Sistema Organico a SISTEMA NERVIOSO,"
